region,origin,body_type,make,model,trim,transmission,fuel_type,usage,eng_capacity,year_man,mileage,selling_price
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2000,2012,169000,1790000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,locally_used,2500,2012,160000,1500000
asia,japan,hatchback,subaru,outback,2005,automatic,petrol,locally_used,2500,2005,160000,850000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2000,2007,160000,799000
asia,japan,hatchback,subaru,outback,wagon,automatic,petrol,locally_used,2500,2005,157102,810000
asia,japan,hatchback,subaru,outback,wagon,automatic,petrol,locally_used,2500,2007,156007,1050000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2010,154000,1299999
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2007,150000,750000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2009,146000,1245000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2008,142000,1050000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2400,2006,141000,795000
asia,japan,hatchback,subaru,outback,2012,automatic,petrol,locally_used,2500,2012,135000,2150000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2008,134000,1245000
asia,japan,hatchback,subaru,outback,2009,automatic,petrol,locally_used,2500,2009,131500,1250000
asia,japan,hatchback,subaru,outback,sportshift,automatic,petrol,locally_used,3000,2006,131000,895000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2007,129841,900000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2007,127000,899000
asia,japan,hatchback,subaru,outback,2011,automatic,petrol,locally_used,2500,2011,121763,1400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2007,121000,875000
asia,japan,hatchback,subaru,outback,2013,automatic,petrol,locally_used,2500,2013,120000,2250000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2009,119415,1380000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2008,118000,880000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,116238,1390000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,113000,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2008,112000,885000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2009,106000,1150000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,105000,2300000
asia,japan,hatchback,subaru,outback,,cvt,petrol,foreign_used,2500,2012,101000,2250000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,99331,3400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,99000,3550000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,99000,3150000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,98000,2190000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,97000,3550000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2008,97000,789000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,96333,2050000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2400,2013,96000,2350000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2011,94165,1700000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,93000,3650000
asia,japan,hatchback,subaru,outback,2013 2.5i,automatic,petrol,foreign_used,2500,2013,92618,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,92300,1650000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,92000,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,92000,2350000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,87000,3100000
asia,japan,hatchback,subaru,outback,2013 2.5i,automatic,petrol,locally_used,2500,2013,86981,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,86000,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,86000,2350000
asia,japan,hatchback,subaru,outback,2012 2.5i,automatic,petrol,foreign_used,2500,2012,86000,2200000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,foreign_used,2500,2013,85123,2050000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,83994,3490000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,83258,3300000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,80000,3595000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,80000,3590000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,79871,2450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,79000,3490000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,79000,3300000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,78000,3495000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2400,2014,78000,2550000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,76000,3699999
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,76000,2495000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,75302,1920000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,75302,1830000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2010,74000,1450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,70000,2800000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,66000,3100000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,59381,3390000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,59000,3595000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,59000,3395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,59000,3350000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2400,2014,58000,3600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,57000,3590000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,55000,3585000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,55000,3580000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,55000,2099999
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,46000,3600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,36000,3600000
asia,japan,suv,mitsubishi,outlander,intense,automatic,petrol,foreign_used,2400,2015,56000,2650000
asia,japan,suv,mitsubishi,outlander,mivec,automatic,petrol,foreign_used,2400,2016,93000,3300000
asia,japan,suv,mitsubishi,outlander,phev,automatic,hybrid,foreign_used,2000,2014,54000,2620000
asia,japan,suv,mitsubishi,outlander,phev,automatic,petrol,foreign_used,2400,2014,74000,2500000
asia,japan,suv,mitsubishi,outlander,phev,automatic,hybrid,foreign_used,1800,2014,75000,2200000
asia,japan,suv,mitsubishi,outlander,phev,automatic,petrol,foreign_used,2400,2014,75000,2630000
asia,japan,suv,mitsubishi,outlander,phev,automatic,hybrid,foreign_used,2500,2014,82892,2780000
asia,japan,suv,mitsubishi,outlander,phev,automatic,hybrid,foreign_used,2000,2014,85000,2555000
asia,japan,suv,mitsubishi,outlander,phev,automatic,petrol,foreign_used,2400,2014,130000,2450000
asia,japan,suv,mitsubishi,outlander,phev,automatic,petrol,foreign_used,2000,2015,89500,2499000
asia,japan,suv,mitsubishi,outlander,phev,automatic,hybrid,foreign_used,2000,2016,50000,3999000
asia,japan,suv,mitsubishi,outlander,phev,automatic,petrol,foreign_used,2000,2016,70000,3999000
asia,japan,suv,mitsubishi,outlander,xls,automatic,petrol,foreign_used,2400,2015,68000,3000000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2000,76200,2450000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2000,76200,2450000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2005,224000,700000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2005,224000,700000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2006,145876,1050000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2700,2006,155478,1050000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2007,126000,1300000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2007,145112,1050000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2008,150000,1200000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2008,134747,890000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2009,100000,1200000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2009,160000,1100000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2009,171270,1280000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2009,171280,1280000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2200,2009,124382,1250000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2011,99410,1550000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2011,102000,1580000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2011,113000,1880000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2011,103652,1700000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2012,93287,1900000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2013,130000,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2013,130000,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2013,143000,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2013,82921,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,38000,2620000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,38000,2620000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,38230,2750000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,38230,2750000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,51000,2650000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,51000,2650000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,53800,2900000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,54000,2620000
asia,japan,suv,mitsubishi,outlander,,automatic,diesel,foreign_used,2000,2014,58469,2290000
asia,japan,suv,mitsubishi,outlander,,automatic,hybrid,foreign_used,2000,2014,59000,2350000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,62902,3700000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,63000,2550000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,65000,2620000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,65000,2620000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,69000,2650000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,69000,2650000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,70555,2750000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,70555,2750000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,71000,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,72000,2900000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,75000,2630000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,78000,2700000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,78000,2700000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,78940,2590000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,1500,2014,82000,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,1500,2014,82000,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,hybrid,locally_used,2500,2014,82892,2780000
asia,japan,suv,mitsubishi,outlander,,automatic,hybrid,locally_used,2000,2014,85000,2555000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2500,2014,89691,2900000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2500,2014,89691,2900000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,91000,2650000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,91000,2650000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,91000,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,93000,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,93000,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,93300,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,93300,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,94000,2400000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,94000,2400000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,110000,3100000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,110000,3100000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2014,120000,2450000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,130000,2450000
asia,japan,suv,mitsubishi,outlander,,automatic,diesel,foreign_used,2000,2014,72556,2400000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2014,72556,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,1500,2014,72556,3000000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,72556,2590000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,72556,2800000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,72556,2450000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,72556,2200000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,72556,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2014,72556,2300000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,72556,2690000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,72556,2500000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2014,72556,2600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2015,33000,3250000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2015,33000,3250000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,42000,2850000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2015,46348,3600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2015,46348,3600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,49200,2999999
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,49200,3000000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2015,55000,3280000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2015,55000,3280000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,60000,3250000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,60000,3250000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,63121,3280000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,63121,3280000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,64095,2995000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,64095,2995000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2015,65896,2890000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,68000,3600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,68000,3600000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,68000,3000000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,68148,3200000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,68148,3200000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2015,68965,2950000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,72000,3100000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,72000,3100000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2015,89500,2499000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,110512,2999000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,110512,2999000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2000,2015,179000,3300000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2000,2015,179000,3300000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,62191,3200000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,62191,3100000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,foreign_used,2400,2015,62191,3000000
asia,japan,suv,mitsubishi,outlander,,automatic,petrol,locally_used,2400,2015,62191,3200000
